time,F1RAD
682.592,380.35
682.692,385.904
682.792,391.072
682.892,395.849
682.992,400.229
683.092,399.583
683.192,403.117
683.292,406.248
683.392,408.972
683.492,411.286
683.592,413.189
683.692,414.678
683.792,415.753
683.892,416.41
683.992,416.652
684.092,490.437
684.192,489.739
684.292,488.551
684.392,486.873
684.492,484.708
684.592,482.058
684.692,478.926
684.792,475.314
684.892,471.226
684.992,466.666
685.092,408.597
685.192,403.739
685.292,398.477
685.392,392.816
685.492,386.761
685.592,380.32
685.692,373.498
685.792,366.302
685.892,358.739
685.992,350.817
686.092,335.004
686.192,326.578
686.292,317.824
686.392,308.753
686.492,299.373
686.592,289.693
686.692,279.722
686.792,269.472
686.892,258.952
686.992,248.173
687.092,264.846
687.192,252.265
687.292,239.432
687.392,226.359
687.492,213.059
687.592,199.546
687.692,185.834
687.792,171.935
687.892,157.865
687.992,143.636
688.092,132.412
688.192,117.557
688.292,102.584
688.392,87.5089
688.492,72.3458
688.592,57.1103
688.692,41.8176
688.792,26.4831
688.892,11.122
688.992,0
689.092,0
689.192,0
689.292,0
689.392,0
689.492,0
689.592,0
689.692,0
689.792,0
689.892,0
689.992,0
690.092,0
690.192,0
690.292,0
690.392,0
690.492,0
690.592,0
690.692,0
690.792,0
690.892,0
690.992,0
691.092,0
691.192,0
691.292,0
691.392,0
691.492,0
691.592,0
691.692,0
691.792,0
691.892,0
691.992,0
692.092,0
692.192,0
692.292,0
692.392,0
692.492,0
692.592,0
692.692,0
692.792,0
692.892,0
692.992,0
693.092,0
693.192,0
693.292,0
693.392,0
693.492,0
693.592,0
693.692,0
693.792,0
693.892,0
693.992,0
694.092,0
694.192,0
694.292,0
694.392,0
694.492,0
694.592,0
694.692,0
694.792,0
694.892,0
694.992,0
695.092,0
695.192,0
695.292,0
695.392,0
695.492,0
695.592,0
695.692,0
695.792,0
695.892,0
695.992,0
696.092,0
696.192,0
696.292,0
696.392,0
696.492,0
696.592,0
696.692,0
696.792,0
696.892,0
696.992,0
697.092,0
697.192,0
697.292,0
697.392,0
697.492,0
697.592,0
697.692,0
697.792,0
697.892,0
697.992,0
698.092,0
698.192,0
698.292,0
698.392,0
698.492,0
698.592,0
698.692,0
698.792,0
698.892,0
698.992,0
699.092,0
699.192,0
699.292,0
699.392,0
699.492,0
699.592,0
699.692,0
699.792,0
699.892,0
699.992,0
700.092,0
700.192,0
700.292,0
700.392,0
700.492,0
700.592,0
700.692,0
700.792,0
700.892,0
700.992,0
701.092,0
701.192,0
701.292,0
701.392,0
701.492,0
701.592,0
701.692,0
701.792,0
701.892,0
701.992,0
702.092,0
702.192,0
702.292,0
702.392,0
702.492,0
702.592,0
702.692,0
702.792,0
702.892,0
702.992,0
703.092,11.1743
703.192,26.6204
703.292,42.04
703.392,57.4178
703.492,72.7385
703.592,87.9868
703.692,103.148
703.792,118.206
703.892,133.146
703.992,147.955
704.092,161.231
704.192,175.607
704.292,189.808
704.392,203.821
704.492,217.63
704.592,231.223
704.692,244.586
704.792,257.706
704.892,270.57
704.992,283.164
705.092,285.871
705.192,297.499
705.292,308.831
705.392,319.856
705.492,330.563
705.592,340.941
705.692,350.98
705.792,360.67
705.892,370.001
705.992,378.964
706.092,417.346
706.192,426.177
706.292,434.584
706.392,442.559
706.492,450.094
706.592,457.181
706.692,463.813
706.792,469.984
706.892,475.688
706.992,480.918
707.092,515.629
707.192,520.161
707.292,524.176
707.392,527.669
707.492,530.638
707.592,533.079
707.692,534.989
707.792,536.368
707.892,537.213
707.992,537.523
708.092,541.258
708.192,540.494
708.292,539.192
708.392,537.354
708.492,534.981
708.592,532.077
708.692,528.643
708.792,524.683
708.892,520.201
708.992,515.202
709.092,488.06
709.192,482.297
709.292,476.054
709.392,469.337
709.492,462.154
709.592,454.511
709.692,446.416
709.792,437.877
709.892,428.903
709.992,419.502
710.092,360.305
710.192,351.311
710.292,341.969
710.392,332.286
710.492,322.272
710.592,311.938
710.692,301.294
710.792,290.35
710.892,279.117
710.992,267.606
711.092,277.448
711.192,264.4
711.292,251.089
711.392,237.529
711.492,223.732
711.592,209.713
711.692,195.485
711.792,181.063
711.892,166.46
711.992,151.692
712.092,147.3
712.192,131.086
712.292,114.742
712.392,98.2841
712.492,81.7281
712.592,65.0909
712.692,48.3889
712.792,31.6388
712.892,14.8572
712.992,0
713.092,0
713.192,0
713.292,0
713.392,0
713.492,0
713.592,0
713.692,0
713.792,0
713.892,0
713.992,0
714.092,0
714.192,0
714.292,0
714.392,0
714.492,0
714.592,0
714.692,0
714.792,0
714.892,0
714.992,0
715.092,0
715.192,0
715.292,0
715.392,0
715.492,0
715.592,0
715.692,0
715.792,0
715.892,0
715.992,0
716.092,0
716.192,0
716.292,0
716.392,0
716.492,0
716.592,0
716.692,0
716.792,0
716.892,0
716.992,0
717.092,0
717.192,0
717.292,0
717.392,0
717.492,0
717.592,0
717.692,0
717.792,0
717.892,0
717.992,0
718.092,0
718.192,0
718.292,0
718.392,0
718.492,0
718.592,0
718.692,0
718.792,0
718.892,0
718.992,0
719.092,0
719.192,0
719.292,0
719.392,0
719.492,0
719.592,0
719.692,0
719.792,0
719.892,0
719.992,0
720.092,0
720.192,0
720.292,0
720.392,0
720.492,0
720.592,0
720.692,0
720.792,0
720.892,0
720.992,0
721.092,0
721.192,0
721.292,0
721.392,0
721.492,0
721.592,0
721.692,0
721.792,0
721.892,0
721.992,0
722.092,0
722.192,0
722.292,0
722.392,0
722.492,0
722.592,0
722.692,0
722.792,0
722.892,0
722.992,0
723.092,0
723.192,0
723.292,0
723.392,0
723.492,0
723.592,0
723.692,0
723.792,0
723.892,0
723.992,0
724.092,0
724.192,0
724.292,0
724.392,0
724.492,0
724.592,0
724.692,0
724.792,0
724.892,0
724.992,0
725.092,0
725.192,0
725.292,0
725.392,0
725.492,0
725.592,0
725.692,0
725.792,0
725.892,0
725.992,0
726.092,0
726.192,0
726.292,0
726.392,0
726.492,0
726.592,0
726.692,0
726.792,0
726.892,0
726.992,0
727.092,15.6598
727.192,33.4168
727.292,51.1407
727.392,68.814
727.492,86.4194
727.592,103.939
727.692,121.357
727.792,138.654
727.892,155.814
727.992,172.82
728.092,163.402
728.192,177.745
728.292,191.913
728.392,205.891
728.492,219.666
728.592,233.223
728.692,246.55
728.792,259.634
728.892,272.461
728.992,285.018
729.092,322.231
729.192,335.218
729.292,347.874
729.392,360.186
729.492,372.143
729.592,383.731
729.692,394.94
729.792,405.759
729.892,416.176
729.992,426.183
730.092,458.198
730.192,467.824
730.292,476.988
730.392,485.68
730.492,493.892
730.592,501.616
730.692,508.844
730.792,515.57
730.892,521.786
730.992,527.486
731.092,518.348
731.192,522.876
731.292,526.887
731.392,530.377
731.492,533.342
731.592,535.781
731.692,537.69
731.792,539.068
731.892,539.914
731.992,540.225
732.092,623.832
732.192,622.959
732.292,621.47
732.392,619.366
732.492,616.651
732.592,613.326
732.692,609.396
732.792,604.862
732.892,599.732
732.992,594.008
733.092,573.331
733.192,566.608
733.292,559.325
733.392,551.489
733.492,543.109
733.592,534.191
733.692,524.746
733.792,514.782
733.892,504.309
733.992,493.338
734.092,431.671
734.192,420.979
734.292,409.872
734.392,398.359
734.492,386.453
734.592,374.165
734.692,361.507
734.792,348.492
734.892,335.133
734.992,321.442
735.092,304.99
735.192,290.791
735.292,276.305
735.392,261.546
735.492,246.529
735.592,231.268
735.692,215.778
735.792,200.075
735.892,184.175
735.992,168.092
736.092,158.875
736.192,141.717
736.292,124.418
736.392,106.997
736.492,89.4704
736.592,71.8551
736.692,54.1687
736.792,36.4289
736.892,18.653
736.992,0.858694
737.092,0
737.192,0
737.292,0
737.392,0
737.492,0
737.592,0
737.692,0
737.792,0
737.892,0
737.992,0
738.092,0
738.192,0
738.292,0
738.392,0
738.492,0
738.592,0
738.692,0
738.792,0
738.892,0
738.992,0
739.092,0
739.192,0
739.292,0
739.392,0
739.492,0
739.592,0
739.692,0
739.792,0
739.892,0
739.992,0
740.092,0
740.192,0
740.292,0
740.392,0
740.492,0
740.592,0
740.692,0
740.792,0
740.892,0
740.992,0
741.092,0
741.192,0
741.292,0
741.392,0
741.492,0
741.592,0
741.692,0
741.792,0
741.892,0
741.992,0
742.092,0
742.192,0
742.292,0
742.392,0
742.492,0
742.592,0
742.692,0
742.792,0
742.892,0
742.992,0
743.092,0
743.192,0
743.292,0
743.392,0
743.492,0
743.592,0
743.692,0
743.792,0
743.892,0
743.992,0
744.092,0
744.192,0
744.292,0
744.392,0
744.492,0
744.592,0
744.692,0
744.791,0
744.891,0
744.991,0
745.091,0
745.191,0
745.291,0
745.391,0
745.491,0
745.591,0
745.691,0
745.791,0
745.891,0
745.991,0
746.091,0
746.191,0
746.291,0
746.391,0
746.491,0
746.591,0
746.691,0
746.791,0
746.891,0
746.991,0
747.091,0
747.191,0
747.291,0
747.391,0
747.491,0
747.591,0
747.691,0
747.791,0
747.891,0
747.991,0
748.091,0
748.191,0
748.291,0
748.391,0
748.491,0
748.591,0
748.691,0
748.791,0
748.891,0
748.991,0
749.091,0
749.191,0
749.291,0
749.391,0
749.491,0
749.591,0
749.691,0
749.791,0
749.891,0
749.991,0
750.091,0
750.191,0
750.291,0
750.391,0
750.491,0
750.591,0
750.691,0
750.791,0
750.891,0
750.991,0.552971
751.091,14.7753
751.191,28.9412
751.291,43.0788
751.391,57.174
751.491,71.2131
751.591,85.1823
751.691,99.0678
751.791,112.856
751.891,126.534
751.991,140.087
752.091,144.267
752.191,156.734
752.291,169.047
752.391,181.194
752.491,193.163
752.591,204.942
752.691,216.521
752.791,227.886
752.891,239.028
752.991,249.935
753.091,262.947
753.191,273.447
753.291,283.678
753.391,293.631
753.491,303.296
753.591,312.662
753.691,321.722
753.791,330.466
753.891,338.885
753.991,346.972
754.091,300.078
754.191,306.336
754.291,312.293
754.391,317.944
754.491,323.283
754.591,328.304
754.691,333.003
754.791,337.375
754.891,341.415
754.991,345.121
755.091,370.554
755.191,373.77
755.291,376.619
755.391,379.098
755.491,381.205
755.591,382.938
755.691,384.294
755.791,385.274
755.891,385.875
755.991,386.097
756.091,378.994
756.191,378.468
756.291,377.571
756.391,376.302
756.491,374.664
756.591,372.659
756.691,370.287
756.791,367.552
756.891,364.456
756.991,361.002
757.091,356.835
757.191,352.68
757.291,348.179
757.391,343.336
757.491,338.156
757.591,332.644
757.691,326.805
757.791,320.645
757.891,314.171
757.991,307.388
758.091,311.275
758.191,303.626
758.291,295.678
758.391,287.441
758.491,278.921
758.591,270.127
758.691,261.068
758.791,251.753
758.891,242.191
758.991,232.391
759.091,265.259
759.191,253.036
759.291,240.564
759.391,227.856
759.491,214.924
759.591,201.781
759.691,188.441
759.791,174.915
759.891,161.217
759.991,147.361
760.091,128.415
760.191,114.808
760.291,101.087
760.391,87.2679
760.491,73.3627
760.591,59.3855
760.691,45.35
760.791,31.2699
760.891,17.1592
760.991,3.03155
761.091,0
761.191,0
761.291,0
761.391,0
761.491,0
761.591,0
761.691,0
761.791,0
761.891,0
761.991,0
762.091,0
762.191,0
762.291,0
762.391,0
762.491,0
762.591,0
762.691,0
762.791,0
762.891,0
762.991,0
763.091,0
763.191,0
763.291,0
763.391,0
763.491,0
763.591,0
763.691,0
763.791,0
763.891,0
763.991,0
764.091,0
764.191,0
764.291,0
764.391,0
764.491,0
764.591,0
764.691,0
764.791,0
764.891,0
764.991,0
765.091,0
765.191,0
765.291,0
765.391,0
765.491,0
765.591,0
765.691,0
765.791,0
765.891,0
765.991,0
766.091,0
766.191,0
766.291,0
766.391,0
766.491,0
766.591,0
766.691,0
766.791,0
766.891,0
766.991,0
767.091,0
767.191,0
767.291,0
767.391,0
767.491,0
767.591,0
767.691,0
767.791,0
767.891,0
767.991,0
768.091,0
768.191,0
768.291,0
768.391,0
768.491,0
768.591,0
768.691,0
768.791,0
768.891,0
768.991,0
769.091,0
769.191,0
769.291,0
769.391,0
769.491,0
769.591,0
769.691,0
769.791,0
769.891,0
769.991,0
770.091,0
770.191,0
770.291,0
770.391,0
770.491,0
770.591,0
770.691,0
770.791,0
770.891,0
770.991,0
771.091,0
771.191,0
771.291,0
771.391,0
771.491,0
771.591,0
771.691,0
771.791,0
771.891,0
771.991,0
772.091,0
772.191,0
772.291,0
772.391,0
772.491,0
772.591,0
772.691,0
772.791,0
772.891,0
772.991,0
773.091,0
773.191,0
773.291,0
773.391,0
773.491,0
773.591,0
773.691,0
773.791,0
773.891,0
773.991,0
774.091,0
774.191,0
774.291,0
774.391,0
774.491,0
774.591,0
774.691,0
774.791,0
774.891,0
774.991,3.75377
775.091,22.616
775.191,41.3577
775.291,60.0591
775.391,78.7019
775.491,97.2679
775.591,115.739
775.691,134.097
775.791,152.325
775.891,170.404
775.991,188.316
776.091,220.818
776.191,239.603
776.291,258.154
776.391,276.453
776.491,294.483
776.591,312.225
776.691,329.663
776.791,346.779
776.891,363.557
776.991,379.981
777.091,361.394
777.191,375.69
777.291,389.62
777.391,403.17
777.491,416.327
777.591,429.077
777.691,441.409
777.791,453.311
777.891,464.77
777.991,475.776
778.091,486.271
778.191,496.338
778.291,505.92
778.391,515.01
778.491,523.596
778.591,531.672
778.691,539.23
778.791,546.261
778.891,552.76
778.991,558.72
779.091,531.693
779.191,536.278
779.291,540.34
779.391,543.874
779.491,546.878
779.591,549.349
779.691,551.284
779.791,552.681
779.891,553.539
779.991,553.857
780.091,510.758
780.191,510.055
780.291,508.854
780.391,507.157
780.491,504.966
780.591,502.282
780.691,499.108
780.791,495.447
780.891,491.303
780.991,486.68
781.091,543.19
781.191,536.91
781.291,530.107
781.391,522.786
781.491,514.956
781.591,506.623
781.691,497.796
781.791,488.484
781.891,478.695
781.991,468.439
782.091,398.347
782.191,388.636
782.291,378.545
782.391,368.085
782.491,357.267
782.591,346.099
782.691,334.595
782.791,322.764
782.891,310.618
782.991,298.169
783.091,309.765
783.191,295.637
783.291,281.221
783.391,266.53
783.491,251.579
783.591,236.383
783.691,220.956
783.791,205.314
783.891,189.472
783.991,173.445
784.091,162.722
784.191,145.803
784.291,128.742
784.391,111.555
784.491,94.2595
784.591,76.8721
784.691,59.4097
784.791,41.8893
784.891,24.3281
784.991,6.74314
785.091,0
785.191,0
785.291,0
785.391,0
785.491,0
785.591,0
785.691,0
785.791,0
785.891,0
785.991,0
786.091,0
786.191,0
786.291,0
786.391,0
786.491,0
786.591,0
786.691,0
786.791,0
786.891,0
786.991,0
787.091,0
787.191,0
787.291,0
787.391,0
787.491,0
787.591,0
787.691,0
787.791,0
787.891,0
787.991,0
788.091,0
788.191,0
788.291,0
788.391,0
788.491,0
788.591,0
788.691,0
788.791,0
788.891,0
788.991,0
789.091,0
789.191,0
789.291,0
789.391,0
789.491,0
789.591,0
789.691,0
789.791,0
789.891,0
789.991,0
790.091,0
790.191,0
790.291,0
790.391,0
790.491,0
790.591,0
790.691,0
790.791,0
790.891,0
790.991,0
791.091,0
791.191,0
791.291,0
791.391,0
791.491,0
791.591,0
791.691,0
791.791,0
791.891,0
791.991,0
792.091,0
792.191,0
792.291,0
792.391,0
792.491,0
792.591,0
792.691,0
792.791,0
792.891,0
792.991,0
793.091,0
793.191,0
793.291,0
793.391,0
793.491,0
793.591,0
793.691,0
793.791,0
793.891,0
793.991,0
794.091,0
794.191,0
794.291,0
794.391,0
794.491,0
794.591,0
794.691,0
794.791,0
794.891,0
794.991,0
795.091,0
795.191,0
795.291,0
795.391,0
795.491,0
795.591,0
795.691,0
795.791,0
795.891,0
795.991,0
796.091,0
796.191,0
796.291,0
796.391,0
796.491,0
796.591,0
796.691,0
796.791,0
796.891,0
796.991,0
797.091,0
797.191,0
797.291,0
797.391,0
797.491,0
797.591,0
797.691,0
797.791,0
797.891,0
797.991,0
798.091,0
798.191,0
798.291,0
798.391,0
798.491,0
798.591,0
798.691,0
798.791,0
798.891,0
798.991,5.35695
799.091,22.2266
799.191,38.4154
799.291,54.567
799.391,70.6657
799.491,86.696
799.591,102.642
799.691,118.489
799.791,134.221
799.891,149.823
799.991,165.28
800.091,170.367
800.191,184.633
800.291,198.721
800.391,212.616
800.491,226.306
800.591,239.776
800.691,253.014
800.791,266.006
800.891,278.741
800.991,291.206
801.091,322.386
801.191,335.019
801.291,347.328
801.391,359.3
801.491,370.924
801.591,382.189
801.691,393.083
801.791,403.597
801.891,413.719
801.991,423.441
802.091,437.643
802.191,446.636
802.291,455.196
802.391,463.314
802.491,470.984
802.591,478.198
802.691,484.948
802.791,491.229
802.891,497.033
802.991,502.356
803.091,488.711
803.191,492.898
803.291,496.607
803.391,499.835
803.491,502.578
803.591,504.835
803.691,506.602
803.791,507.879
803.891,508.664
803.991,508.955
804.091,484.471
804.191,483.81
804.291,482.68
804.391,481.082
804.491,479.019
804.591,476.491
804.691,473.502
804.791,470.054
804.891,466.15
804.991,461.795
805.091,522.176
805.191,516.183
805.291,509.689
805.391,502.702
805.491,495.227
805.591,487.273
805.691,478.847
805.791,469.956
805.891,460.611
805.991,450.819
806.091,439.047
806.191,428.429
806.291,417.396
806.391,405.958
806.491,394.127
806.591,381.914
806.691,369.331
806.791,356.39
806.891,343.104
806.991,329.486
807.091,312.489
807.191,298.384
807.291,283.989
807.391,269.32
807.491,254.389
807.591,239.212
807.691,223.803
807.791,208.178
807.891,192.35
807.991,176.337
808.091,137.217
808.191,123.217
808.291,109.098
808.391,94.8731
808.491,80.5564
808.591,66.1617
808.691,51.7029
808.791,37.194
808.891,22.649
808.991,8.08212
809.091,0
809.191,0
809.291,0
809.391,0
809.491,0
809.591,0
809.691,0
809.791,0
809.891,0
809.991,0
810.091,0
810.191,0
810.291,0
810.391,0
810.491,0
810.591,0
810.691,0
810.791,0
810.891,0
810.991,0
811.091,0
811.191,0
811.291,0
811.391,0
811.491,0
811.591,0
811.691,0
811.791,0
811.891,0
811.991,0
812.091,0
812.191,0
812.291,0
812.391,0
812.491,0
812.591,0
812.691,0
812.791,0
812.891,0
812.991,0
813.091,0
813.191,0
813.291,0
813.391,0
813.491,0
813.591,0
813.691,0
813.791,0
813.891,0
813.991,0
814.091,0
814.191,0
814.291,0
814.391,0
814.491,0
814.591,0
814.691,0
814.791,0
814.891,0
814.991,0
815.091,0
815.191,0
815.291,0
815.391,0
815.491,0
815.591,0
815.691,0
815.791,0
815.891,0
815.991,0
816.091,0
816.191,0
816.291,0
816.391,0
816.491,0
816.591,0
816.691,0
816.791,0
816.891,0
816.991,0
817.091,0
817.191,0
817.291,0
817.391,0
817.491,0
817.591,0
817.691,0
817.791,0
817.891,0
817.991,0
818.091,0
818.191,0
818.291,0
818.391,0
818.491,0
818.591,0
818.691,0
818.791,0
818.891,0
818.991,0
819.091,0
819.191,0
819.291,0
819.391,0
819.491,0
819.591,0
819.691,0
819.791,0
819.891,0
819.991,0
820.091,0
820.191,0
820.291,0
820.391,0
820.491,0
820.591,0
820.691,0
820.791,0
820.891,0
820.991,0
821.091,0
821.191,0
821.291,0
821.391,0
821.491,0
821.591,0
821.691,0
821.791,0
821.891,0
821.991,0
822.091,0
822.191,0
822.291,0
822.391,0
822.491,0
822.591,0
822.691,0
822.791,0
822.891,0
822.991,9.5882
823.091,26.5348
823.191,43.7465
823.291,60.9162
823.391,78.0272
823.491,95.0631
823.591,112.008
823.691,128.844
823.791,145.557
823.891,162.129
823.991,178.546
824.091,182.092
824.191,197.102
824.291,211.923
824.391,226.54
824.491,240.939
824.591,255.106
824.691,269.027
824.791,282.69
824.891,296.08
824.991,309.186
825.091,289.891
825.191,301.143
825.291,312.105
825.391,322.767
825.491,333.118
825.591,343.149
825.691,352.85
825.791,362.211
825.891,371.223
825.991,379.878
826.091,426.026
826.191,434.714
826.291,442.984
826.391,450.827
826.491,458.237
826.591,465.205
826.691,471.726
826.791,477.793
826.891,483.401
826.991,488.543
827.091,538.142
827.191,542.722
827.291,546.779
827.391,550.31
827.491,553.312
827.591,555.781
827.691,557.715
827.791,559.112
827.891,559.972
827.991,560.292
828.091,518.435
828.191,517.733
828.291,516.534
828.391,514.837
828.491,512.645
828.591,509.96
828.691,506.784
828.791,503.12
828.891,498.972
828.991,494.344
829.091,534.003
829.191,527.918
829.291,521.325
829.391,514.231
829.491,506.641
829.591,498.565
829.691,490.008
829.791,480.98
829.891,471.488
829.991,461.544
830.091,474.782
830.191,463.392
830.291,451.556
830.391,439.285
830.491,426.592
830.591,413.488
830.691,399.986
830.791,386.1
830.891,371.842
830.991,357.226
831.091,296.23
831.191,282.997
831.291,269.492
831.391,255.728
831.491,241.717
831.591,227.474
831.691,213.012
831.791,198.345
831.891,183.487
831.991,168.453
832.091,164.542
832.191,148.068
832.291,131.452
832.39,114.709
832.49,97.8556
832.59,80.9081
832.69,63.8827
832.79,46.7958
832.89,29.6639
832.99,12.5035
833.09,0
833.19,0
833.29,0
833.39,0
833.49,0
833.59,0
833.69,0
833.79,0
833.89,0
833.99,0
834.09,0
834.19,0
834.29,0
834.39,0
834.49,0
834.59,0
834.69,0
834.79,0
834.89,0
834.99,0
835.09,0
835.19,0
835.29,0
835.39,0
835.49,0
835.59,0
835.69,0
835.79,0
835.89,0
835.99,0
836.09,0
836.19,0
836.29,0
836.39,0
836.49,0
836.59,0
836.69,0
836.79,0
836.89,0
836.99,0
837.09,0
837.19,0
837.29,0
837.39,0
837.49,0
837.59,0
837.69,0
837.79,0
837.89,0
837.99,0
838.09,0
838.19,0
838.29,0
838.39,0
838.49,0
838.59,0
838.69,0
838.79,0
838.89,0
838.99,0
839.09,0
839.19,0
839.29,0
839.39,0
839.49,0
839.59,0
839.69,0
839.79,0
839.89,0
839.99,0
840.09,0
840.19,0
840.29,0
840.39,0
840.49,0
840.59,0
840.69,0
840.79,0
840.89,0
840.99,0
841.09,0
841.19,0
841.29,0
841.39,0
841.49,0
841.59,0
841.69,0
841.79,0
841.89,0
841.99,0
842.09,0
842.19,0
842.29,0
842.39,0
842.49,0
842.59,0
842.69,0
842.79,0
842.89,0
842.99,0
843.09,0
843.19,0
843.29,0
843.39,0
843.49,0
843.59,0
843.69,0
843.79,0
843.89,0
843.99,0
844.09,0
844.19,0
844.29,0
844.39,0
844.49,0
844.59,0
844.69,0
844.79,0
844.89,0
844.99,0
845.09,0
845.19,0
845.29,0
845.39,0
845.49,0
845.59,0
845.69,0
845.79,0
845.89,0
845.99,0
846.09,0
846.19,0
846.29,0
846.39,0
846.49,0
846.59,0
846.69,0
846.79,0
846.89,0
846.99,10.8282
847.09,27.1817
847.19,43.0516
847.29,58.8803
847.39,74.6528
847.49,90.3539
847.59,105.969
847.69,121.482
847.79,136.88
847.89,152.146
847.99,167.267
848.09,179.502
848.19,194.068
848.29,208.448
848.39,222.629
848.49,236.597
848.59,250.34
848.69,263.842
848.79,277.093
848.89,290.079
848.99,302.788
849.09,348.69
849.19,362.095
849.29,375.154
849.39,387.854
849.49,400.184
849.59,412.132
849.69,423.685
849.79,434.833
849.89,445.566
849.99,455.873
850.09,468.923
850.19,478.413
850.29,487.447
850.39,496.014
850.49,504.107
850.59,511.718
850.69,518.841
850.79,525.467
850.89,531.591
850.99,537.207
851.09,471.662
851.19,475.649
851.29,479.182
851.39,482.256
851.49,484.87
851.59,487.02
851.69,488.704
851.79,489.922
851.89,490.671
851.99,490.951
852.09,538.587
852.19,537.865
852.29,536.629
852.39,534.88
852.49,532.619
852.59,529.85
852.69,526.574
852.79,522.795
852.89,518.516
852.99,513.741
853.09,470.187
853.19,464.869
853.29,459.106
853.39,452.905
853.49,446.27
853.59,439.209
853.69,431.728
853.79,423.835
853.89,415.537
853.99,406.841
854.09,390.858
854.19,381.557
854.29,371.892
854.39,361.872
854.49,351.505
854.59,340.803
854.69,329.774
854.79,318.431
854.89,306.783
854.99,294.842
855.09,353.501
855.19,337.875
855.29,321.926
855.39,305.669
855.49,289.12
855.59,272.295
855.69,255.209
855.79,237.88
855.89,220.323
855.99,202.555
856.09,170.301
856.19,153.568
856.29,136.688
856.39,119.677
856.49,102.552
856.59,85.3296
856.69,68.0251
856.79,50.6557
856.89,33.2378
856.99,15.7882
857.09,0
857.19,0
857.29,0
857.39,0
857.49,0
857.59,0
857.69,0
857.79,0
857.89,0
857.99,0
858.09,0
858.19,0
858.29,0
858.39,0
858.49,0
858.59,0
858.69,0
858.79,0
858.89,0
858.99,0
859.09,0
859.19,0
859.29,0
859.39,0
859.49,0
859.59,0
859.69,0
859.79,0
859.89,0
859.99,0
860.09,0
860.19,0
860.29,0
860.39,0
860.49,0
860.59,0
860.69,0
860.79,0
860.89,0
860.99,0
861.09,0
861.19,0
861.29,0
861.39,0
861.49,0
861.59,0
861.69,0
861.79,0
861.89,0
861.99,0
862.09,0
862.19,0
862.29,0
862.39,0
862.49,0
862.59,0
862.69,0
862.79,0
862.89,0
862.99,0
863.09,0
863.19,0
863.29,0
863.39,0
863.49,0
863.59,0
863.69,0
863.79,0
863.89,0
863.99,0
864.09,0
864.19,0
864.29,0
864.39,0
864.49,0
864.59,0
864.69,0
864.79,0
864.89,0
864.99,0
865.09,0
865.19,0
865.29,0
865.39,0
865.49,0
865.59,0
865.69,0
865.79,0
865.89,0
865.99,0
866.09,0
866.19,0
866.29,0
866.39,0
866.49,0
866.59,0
866.69,0
866.79,0
866.89,0
866.99,0
867.09,0
867.19,0
867.29,0
867.39,0
867.49,0
867.59,0
867.69,0
867.79,0
867.89,0
867.99,0
868.09,0
868.19,0
868.29,0
868.39,0
868.49,0
868.59,0
868.69,0
868.79,0
868.89,0
868.99,0
869.09,0
869.19,0
869.29,0
869.39,0
869.49,0
869.59,0
869.69,0
869.79,0
869.89,0
869.99,0
870.09,0
870.19,0
870.29,0
870.39,0
870.49,0
870.59,0
870.69,0
870.79,0
870.89,0
870.99,14.3995
871.09,28.0167
871.19,42.8699
871.29,57.6824
871.39,72.4401
871.49,87.1291
871.59,101.735
871.69,116.245
871.79,130.644
871.89,144.92
871.99,159.058
872.09,168.863
872.19,182.351
872.29,195.667
872.39,208.796
872.49,221.728
872.59,234.449
872.69,246.947
872.79,259.211
872.89,271.229
872.99,282.99
873.09,286.979
873.19,297.906
873.29,308.55
873.39,318.901
873.49,328.95
873.59,338.686
873.69,348.1
873.79,357.185
873.89,365.93
873.99,374.328
874.09,450.452
874.19,459.499
874.29,468.109
874.39,476.276
874.49,483.99
874.59,491.245
874.69,498.034
874.79,504.349
874.89,510.186
874.99,515.539
875.09,426.169
875.19,429.747
875.29,432.917
875.39,435.677
875.49,438.022
875.59,439.953
875.69,441.465
875.79,442.558
875.89,443.232
875.99,443.484
876.09,541.422
876.19,540.703
876.29,539.47
876.39,537.725
876.49,535.47
876.59,532.706
876.69,529.437
876.79,525.665
876.89,521.394
876.99,516.628
877.09,538.295
877.19,532.251
877.29,525.702
877.39,518.654
877.49,511.114
877.59,503.088
877.69,494.585
877.79,485.613
877.89,476.179
877.99,466.294
878.09,442.983
878.19,432.528
878.29,421.663
878.39,410.398
878.49,398.743
878.59,386.709
878.69,374.309
878.79,361.553
878.89,348.454
878.99,335.024
879.09,324.802
879.19,310.595
879.29,296.094
879.39,281.311
879.49,266.261
879.59,250.958
879.69,235.418
879.79,219.653
879.89,203.681
879.99,187.514
880.09,142.491
880.19,128.75
880.29,114.887
880.39,100.915
880.49,86.847
880.59,72.6965
880.69,58.477
880.79,44.202
880.89,29.885
880.99,15.5397
881.09,1.1101
881.19,0
881.29,0
881.39,0
881.49,0
881.59,0
881.69,0
881.79,0
881.89,0
881.99,0
882.09,0
882.19,0
882.29,0
882.39,0
882.49,0
882.59,0
882.69,0
882.79,0
882.89,0
882.99,0
883.09,0
883.19,0
883.29,0
883.39,0
883.49,0
883.59,0
883.69,0
883.79,0
883.89,0
883.99,0
884.09,0
884.19,0
884.29,0
884.39,0
884.49,0
884.59,0
884.69,0
884.79,0
884.89,0
884.99,0
885.09,0
885.19,0
