time,F1_ORIGINAL
3754.76,842.147
3754.86,847.751
3754.96,852.921
3755.06,787.064
3755.16,791.003
3755.26,794.534
3755.36,797.656
3755.46,800.366
3755.56,802.663
3755.66,804.545
3755.76,806.01
3755.86,807.058
3755.96,807.688
3756.06,913.844
3756.16,913.609
3756.26,912.902
3756.36,911.721
3756.46,910.069
3756.56,907.945
3756.66,905.353
3756.76,902.292
3756.86,898.767
3756.96,894.778
3757.06,817.133
3757.16,812.63
3757.26,807.711
3757.36,802.378
3757.46,796.636
3757.56,790.488
3757.66,783.939
3757.76,776.993
3757.86,769.655
3757.96,761.93
3758.06,780.199
3758.16,771.419
3758.26,762.256
3758.36,752.717
3758.46,742.806
3758.56,732.532
3758.66,721.902
3758.76,710.922
3758.86,699.6
3758.96,687.945
3759.06,700.154
3759.16,687.415
3759.26,674.355
3759.36,660.984
3759.46,647.311
3759.56,633.344
3759.66,619.095
3759.76,604.572
3759.86,589.785
3759.96,574.746
3760.06,530.781
3760.16,516.061
3760.26,501.131
3760.36,486
3760.46,470.679
3760.56,455.178
3760.66,439.509
3760.76,423.682
3760.86,407.708
3760.96,391.597
3761.06,338.568
3761.16,323.82
3761.26,308.98
3761.36,294.058
3761.46,279.063
3761.56,264.006
3761.66,248.897
3761.76,233.747
3761.86,218.566
3761.96,203.364
3762.06,240.122
3762.16,220.708
3762.26,201.309
3762.36,181.936
3762.46,162.604
3762.56,143.325
3762.66,124.113
3762.76,104.981
3762.86,85.942
3762.96,67.0088
3763.06,44.7982
3763.16,27.4327
3763.26,10.2017
3763.36,0
3763.46,0
3763.56,0
3763.66,0
3763.76,0
3763.86,0
3763.96,0
3764.06,0
3764.16,0
3764.26,0
3764.36,0
3764.46,0
3764.56,0
3764.66,0
3764.76,0
3764.86,0
3764.96,0
3765.06,0
3765.16,0
3765.26,0
3765.36,0
3765.46,0
3765.56,0
3765.66,0
3765.76,0
3765.86,0
3765.96,0
3766.06,0
3766.16,0
3766.26,0
3766.36,0
3766.46,0
3766.56,0
3766.66,0
3766.76,0
3766.86,0
3766.96,0
3767.06,0
3767.16,0
3767.26,0
3767.36,0
3767.46,0
3767.56,0
3767.66,0
3767.76,0
3767.86,0
3767.96,0
3768.06,0
3768.16,0
3768.26,0
3768.36,0
3768.46,0
3768.56,0
3768.66,0
3768.76,0
3768.86,0
3768.96,0
3769.06,0
3769.16,0
3769.26,0
3769.36,0
3769.46,0
3769.56,0
3769.66,0
3769.76,0
3769.86,0
3769.96,0
3770.06,0
3770.16,0
3770.26,0
3770.36,0
3770.46,0
3770.56,0
3770.66,0
3770.76,0
3770.86,0
3770.96,0
3771.06,0
3771.16,0
3771.26,0
3771.36,0
3771.46,0
3771.56,0
3771.66,0
3771.76,0
3771.86,0
3771.96,0
3772.06,0
3772.16,0
3772.26,0
3772.36,0
3772.46,0
3772.56,0
3772.66,0
3772.76,0
3772.86,12.3807
3772.96,31.4394
3773.06,50.5623
3773.16,69.8717
3773.26,89.3025
3773.36,108.841
3773.46,128.475
3773.56,148.19
3773.66,167.972
3773.76,187.808
3773.86,207.685
3773.96,227.589
3774.06,227.15
3774.16,245.429
3774.26,263.695
3774.36,281.936
3774.46,300.139
3774.56,318.291
3774.66,336.381
3774.76,354.395
3774.86,372.323
3774.96,390.15
3775.06,463.703
3775.16,483.702
3775.26,503.547
3775.36,523.223
3775.46,542.718
3775.56,562.017
3775.66,581.108
3775.76,599.977
3775.86,618.612
3775.96,637
3776.06,558.431
3776.16,573.651
3776.26,588.629
3776.36,603.354
3776.46,617.816
3776.56,632.006
3776.66,645.913
3776.76,659.529
3776.86,672.843
3776.96,685.847
3777.06,764.593
3777.16,778.118
3777.26,791.276
3777.36,804.055
3777.46,816.449
3777.56,828.449
3777.66,840.046
3777.76,851.232
3777.86,862
3777.96,872.343
3778.06,784.894
3778.16,793.32
3778.26,801.348
3778.36,808.975
3778.46,816.194
3778.56,823.001
3778.66,829.39
3778.76,835.359
3778.86,840.901
3778.96,846.015
3779.06,1025.39
3779.16,1030.51
3779.26,1035.09
3779.36,1039.15
3779.46,1042.67
3779.56,1045.66
3779.66,1048.1
3779.76,1050
3779.86,1051.36
3779.96,1052.18
3780.06,923.548
3780.16,923.312
3780.26,922.599
3780.36,921.409
3780.46,919.744
3780.56,917.604
3780.66,914.99
3780.76,911.906
3780.86,908.352
3780.96,904.332
3781.06,1071.25
3781.16,1065.36
3781.26,1058.93
3781.36,1051.96
3781.46,1044.45
3781.56,1036.41
3781.66,1027.85
3781.76,1018.77
3781.86,1009.18
3781.96,999.078
3782.06,818.405
3782.16,809.223
3782.26,799.641
3782.36,789.664
3782.46,779.3
3782.56,768.555
3782.66,757.438
3782.76,745.956
3782.86,734.116
3782.96,721.927
3783.06,735.647
3783.16,722.309
3783.26,708.635
3783.36,694.635
3783.46,680.319
3783.56,665.696
3783.66,650.777
3783.76,635.571
3783.86,620.089
3783.96,604.342
3784.06,537.395
3784.16,522.556
3784.26,507.506
3784.36,492.253
3784.46,476.809
3784.56,461.184
3784.66,445.389
3784.76,429.435
3784.86,413.332
3784.96,397.092
3785.06,415.586
3785.16,397.596
3785.26,379.492
3785.36,361.288
3785.46,342.996
3785.56,324.627
3785.66,306.196
3785.76,287.714
3785.86,269.195
3785.96,250.65
3786.06,263.661
3786.16,242.58
3786.26,221.514
3786.36,200.478
3786.46,179.484
3786.56,158.549
3786.66,137.687
3786.76,116.911
3786.86,96.2358
3786.96,75.6761
3787.06,47.4534
3787.16,30.0276
3787.26,12.7367
3787.36,0
3787.46,0
3787.56,0
3787.66,0
3787.76,0
3787.86,0
3787.96,0
3788.06,0
3788.16,0
3788.26,0
3788.36,0
3788.46,0
3788.56,0
3788.66,0
3788.76,0
3788.86,0
3788.96,0
3789.06,0
3789.16,0
3789.26,0
3789.36,0
3789.46,0
3789.56,0
3789.66,0
3789.76,0
3789.86,0
3789.96,0
3790.06,0
3790.16,0
3790.26,0
3790.36,0
3790.46,0
3790.56,0
3790.66,0
3790.76,0
3790.86,0
3790.96,0
3791.06,0
3791.16,0
3791.26,0
3791.36,0
3791.46,0
3791.56,0
3791.66,0
3791.76,0
3791.86,0
3791.96,0
3792.06,0
3792.16,0
3792.26,0
3792.36,0
3792.46,0
3792.56,0
3792.66,0
3792.76,0
3792.86,0
3792.96,0
3793.06,0
3793.16,0
3793.26,0
3793.36,0
3793.46,0
3793.56,0
3793.66,0
3793.76,0
3793.86,0
3793.96,0
3794.06,0
3794.16,0
3794.26,0
3794.36,0
3794.46,0
3794.56,0
3794.66,0
3794.76,0
3794.86,0
3794.96,0
3795.06,0
3795.16,0
3795.26,0
3795.36,0
3795.46,0
3795.56,0
3795.66,0
3795.76,0
3795.86,0
3795.96,0
3796.06,0
3796.16,0
3796.26,0
3796.36,0
3796.46,0
3796.56,0
3796.66,0
3796.76,0
3796.86,13.6335
3796.96,30.8397
3797.06,39.5963
3797.16,53.947
3797.26,68.388
3797.36,82.9092
3797.46,97.5008
3797.56,112.153
3797.66,126.855
3797.76,141.597
3797.86,156.37
3797.96,171.163
3798.06,219.707
3798.16,237.195
3798.26,254.671
3798.36,272.123
3798.46,289.538
3798.56,306.905
3798.66,324.212
3798.76,341.447
3798.86,358.599
3798.96,375.655
3799.06,362.317
3799.16,377.849
3799.26,393.261
3799.36,408.542
3799.46,423.681
3799.56,438.669
3799.66,453.496
3799.76,468.15
3799.86,482.622
3799.96,496.903
3800.06,493.639
3800.16,507.035
3800.26,520.218
3800.36,533.179
3800.46,545.909
3800.56,558.398
3800.66,570.639
3800.76,582.623
3800.86,594.342
3800.96,605.788
3801.06,601.582
3801.16,612.188
3801.26,622.504
3801.36,632.525
3801.46,642.243
3801.56,651.652
3801.66,660.745
3801.76,669.516
3801.86,677.959
3801.96,686.069
3802.06,773.873
3802.16,782.155
3802.26,790.047
3802.36,797.544
3802.46,804.641
3802.56,811.332
3802.66,817.613
3802.76,823.48
3802.86,828.929
3802.96,833.956
3803.06,871.65
3803.16,875.987
3803.26,879.877
3803.36,883.315
3803.46,886.3
3803.56,888.829
3803.66,890.901
3803.76,892.515
3803.86,893.669
3803.96,894.363
3804.06,696.313
3804.16,696.135
3804.26,695.599
3804.36,694.704
3804.46,693.452
3804.56,691.842
3804.66,689.877
3804.76,687.558
3804.86,684.886
3804.96,681.863
3805.06,731.154
3805.16,727.147
3805.26,722.769
3805.36,718.024
3805.46,712.914
3805.56,707.444
3805.66,701.616
3805.76,695.435
3805.86,688.905
3805.96,682.031
3806.06,739.596
3806.16,731.323
3806.26,722.689
3806.36,713.699
3806.46,704.361
3806.56,694.68
3806.66,684.662
3806.76,674.316
3806.86,663.648
3806.96,652.665
3807.06,599.962
3807.16,589.121
3807.26,578.007
3807.36,566.628
3807.46,554.992
3807.56,543.107
3807.66,530.98
3807.76,518.621
3807.86,506.038
3807.96,493.239
3808.06,529.417
3808.16,514.86
3808.26,500.096
3808.36,485.133
3808.46,469.983
3808.56,454.655
3808.66,439.161
3808.76,423.509
3808.86,407.713
3808.96,391.782
3809.06,337.44
3809.16,322.919
3809.26,308.307
3809.36,293.614
3809.46,278.85
3809.56,264.024
3809.66,249.148
3809.76,234.231
3809.86,219.283
3809.96,204.315
3810.06,196.54
3810.16,180.993
3810.26,165.456
3810.36,149.941
3810.46,134.458
3810.56,119.018
3810.66,103.631
3810.76,88.3083
3810.86,73.0601
3810.96,57.8967
3811.06,38.6265
3811.16,25.1321
3811.26,11.7423
3811.36,0
3811.46,0
3811.56,0
3811.66,0
3811.76,0
3811.86,0
3811.96,0
3812.06,0
3812.16,0
3812.26,0
3812.36,0
3812.46,0
3812.56,0
3812.66,0
3812.76,0
3812.86,0
3812.96,0
3813.06,0
3813.16,0
3813.26,0
3813.36,0
3813.46,0
3813.56,0
3813.66,0
3813.76,0
3813.86,0
3813.96,0
3814.06,0
3814.16,0
3814.26,0
3814.36,0
3814.46,0
3814.56,0
3814.66,0
3814.76,0
3814.86,0
3814.96,0
3815.06,0
3815.16,0
3815.26,0
3815.36,0
3815.46,0
3815.56,0
3815.66,0
3815.76,0
3815.86,0
3815.96,0
3816.06,0
3816.16,0
3816.26,0
3816.36,0
3816.46,0
3816.56,0
3816.66,0
3816.76,0
3816.86,0
3816.96,0
3817.06,0
3817.16,0
3817.26,0
3817.36,0
3817.46,0
3817.56,0
3817.66,0
3817.76,0
3817.86,0
3817.96,0
3818.06,0
3818.16,0
3818.26,0
3818.36,0
3818.46,0
3818.56,0
3818.66,0
3818.76,0
3818.86,0
3818.96,0
3819.06,0
3819.16,0
3819.26,0
3819.36,0
3819.46,0
3819.56,0
3819.66,0
3819.76,0
3819.86,0
3819.96,0
3820.06,0
3820.16,0
3820.26,0
3820.36,0
3820.46,0
3820.56,0
3820.66,0
3820.76,0
3820.86,17.0382
3820.96,35.3423
3821.06,52.4852
3821.16,70.6108
3821.26,88.8503
3821.36,107.191
3821.46,125.621
3821.56,144.127
3821.66,162.697
3821.76,181.317
3821.86,199.976
3821.96,218.66
3822.06,236.292
3822.16,254.904
3822.26,273.503
3822.36,292.076
3822.46,310.611
3822.56,329.095
3822.66,347.514
3822.76,365.858
3822.86,384.112
3822.96,402.264
3823.06,484.974
3823.16,505.643
3823.26,526.151
3823.36,546.486
3823.46,566.632
3823.56,586.577
3823.66,606.306
3823.76,625.807
3823.86,645.065
3823.96,664.068
3824.06,685.963
3824.16,704.502
3824.26,722.745
3824.36,740.68
3824.46,758.296
3824.56,775.579
3824.66,792.519
3824.76,809.103
3824.86,825.32
3824.96,841.159
3825.06,803.891
3825.16,818.015
3825.26,831.755
3825.36,845.102
3825.46,858.045
3825.56,870.576
3825.66,882.687
3825.76,894.369
3825.86,905.614
3825.96,916.415
3826.06,862.41
3826.16,871.613
3826.26,880.383
3826.36,888.714
3826.46,896.599
3826.56,904.034
3826.66,911.014
3826.76,917.534
3826.86,923.588
3826.96,929.174
3827.06,811.89
3827.16,815.92
3827.26,819.532
3827.36,822.726
3827.46,825.499
3827.56,827.849
3827.66,829.774
3827.76,831.273
3827.86,832.345
3827.96,832.989
3828.06,1020.53
3828.16,1020.27
3828.26,1019.49
3828.36,1018.18
3828.46,1016.35
3828.56,1014
3828.66,1011.13
3828.76,1007.74
3828.86,1003.83
3828.96,999.409
3829.06,916.682
3829.16,911.671
3829.26,906.197
3829.36,900.263
3829.46,893.874
3829.56,887.033
3829.66,879.746
3829.76,872.017
3829.86,863.852
3829.96,855.256
3830.06,993.865
3830.16,982.779
3830.26,971.21
3830.36,959.164
3830.46,946.651
3830.56,933.678
3830.66,920.255
3830.76,906.392
3830.86,892.096
3830.96,877.379
3831.06,858.822
3831.16,843.354
3831.26,827.497
3831.36,811.262
3831.46,794.66
3831.56,777.702
3831.66,760.4
3831.76,742.767
3831.86,724.813
3831.96,706.551
3832.06,617.189
3832.16,600.289
3832.26,583.147
3832.36,565.775
3832.46,548.185
3832.56,530.389
3832.66,512.399
3832.76,494.227
3832.86,475.887
3832.96,457.39
3833.06,473.195
3833.16,452.949
3833.26,432.576
3833.36,412.09
3833.46,391.505
3833.56,370.834
3833.66,350.092
3833.76,329.294
3833.86,308.453
3833.96,287.583
3834.06,271.522
3834.16,250.262
3834.26,229.016
3834.36,207.799
3834.46,186.627
3834.56,165.513
3834.66,144.472
3834.76,123.519
3834.86,102.668
3834.96,81.9323
3835.06,59.1736
3835.16,39.4315
3835.26,19.8423
3835.36,0.419486
3835.46,0
3835.56,0
3835.66,0
3835.76,0
3835.86,0
3835.96,0
3836.06,0
3836.16,0
3836.26,0
3836.36,0
3836.46,0
3836.56,0
3836.66,0
3836.76,0
3836.86,0
3836.96,0
3837.06,0
3837.16,0
3837.26,0
3837.36,0
3837.46,0
3837.56,0
3837.66,0
3837.76,0
3837.86,0
3837.96,0
3838.06,0
3838.16,0
3838.26,0
3838.36,0
3838.46,0
3838.56,0
3838.66,0
3838.76,0
3838.86,0
3838.96,0
3839.06,0
3839.16,0
3839.26,0
3839.36,0
3839.46,0
3839.56,0
3839.66,0
3839.76,0
3839.86,0
3839.96,0
3840.06,0
3840.16,0
3840.26,0
3840.36,0
3840.46,0
3840.56,0
3840.66,0
3840.76,0
3840.86,0
3840.96,0
3841.06,0
3841.16,0
3841.26,0
3841.36,0
3841.46,0
3841.56,0
3841.66,0
3841.76,0
3841.86,0
3841.96,0
3842.06,0
3842.16,0
3842.26,0
3842.36,0
3842.46,0
3842.56,0
3842.66,0
3842.76,0
3842.86,0
3842.96,0
3843.06,0
3843.16,0
3843.26,0
3843.36,0
3843.46,0
3843.56,0
3843.66,0
3843.76,0
3843.86,0
3843.96,0
3844.06,0
3844.16,0
3844.26,0
3844.36,0
3844.46,0
3844.56,0
3844.66,0
3844.76,1.02537
3844.86,14.8823
3844.96,28.8574
3845.06,43.9556
3845.16,58.4731
3845.26,73.0819
3845.36,87.772
3845.46,102.533
3845.56,117.356
3845.66,132.229
3845.76,147.143
3845.86,162.087
3845.96,177.052
3846.06,183.727
3846.16,198.055
3846.26,212.372
3846.36,226.669
3846.46,240.937
3846.56,255.166
3846.66,269.345
3846.76,283.465
3846.86,297.517
3846.96,311.49
3847.06,407.991
3847.16,425.281
3847.26,442.437
3847.36,459.447
3847.46,476.3
3847.56,492.985
3847.66,509.489
3847.76,525.802
3847.86,541.912
3847.96,557.808
3848.06,458.917
3848.16,471.27
3848.26,483.426
3848.36,495.377
3848.46,507.115
3848.56,518.631
3848.66,529.919
3848.76,540.969
3848.86,551.775
3848.96,562.329
3849.06,614.051
3849.16,624.806
3849.26,635.268
3849.36,645.429
3849.46,655.284
3849.56,664.825
3849.66,674.047
3849.76,682.941
3849.86,691.503
3849.96,699.727
3850.06,686.871
3850.16,694.18
3850.26,701.146
3850.36,707.762
3850.46,714.025
3850.56,719.931
3850.66,725.474
3850.76,730.652
3850.86,735.461
3850.96,739.898
3851.06,716.655
3851.16,720.203
3851.26,723.384
3851.36,726.196
3851.46,728.637
3851.56,730.706
3851.66,732.401
3851.76,733.72
3851.86,734.664
3851.96,735.231
3852.06,913.872
3852.16,913.64
3852.26,912.939
3852.36,911.771
3852.46,910.135
3852.56,908.034
3852.66,905.468
3852.76,902.439
3852.86,898.949
3852.96,895.002
3853.06,794.183
3853.16,789.853
3853.26,785.122
3853.36,779.994
3853.46,774.472
3853.56,768.561
3853.66,762.263
3853.76,755.584
3853.86,748.528
3853.96,741.1
3854.06,831.67
3854.16,822.419
3854.26,812.764
3854.36,802.711
3854.46,792.269
3854.56,781.443
3854.66,770.242
3854.76,758.672
3854.86,746.743
3854.96,734.461
3855.06,593.809
3855.16,583.148
3855.26,572.219
3855.36,561.029
3855.46,549.586
3855.56,537.898
3855.66,525.973
3855.76,513.819
3855.86,501.444
3855.96,488.858
3856.06,479.792
3856.16,466.706
3856.26,453.433
3856.36,439.981
3856.46,426.361
3856.56,412.581
3856.66,398.65
3856.76,384.58
3856.86,370.378
3856.96,356.056
3857.06,411.205
3857.16,393.709
3857.26,376.103
3857.36,358.399
3857.46,340.608
3857.56,322.745
3857.66,304.82
3857.76,286.845
3857.86,268.834
3857.96,250.799
3858.06,223.717
3858.16,206.37
3858.26,189.035
3858.36,171.725
3858.46,154.45
3858.56,137.223
3858.66,120.055
3858.76,102.959
3858.86,85.9461
3858.96,69.0278
3859.06,43.7858
3859.16,29.7868
3859.26,15.8962
3859.36,2.12357
3859.46,0
3859.56,0
3859.66,0
3859.76,0
3859.86,0
3859.96,0
3860.06,0
3860.16,0
3860.26,0
3860.36,0
3860.46,0
3860.56,0
3860.66,0
3860.76,0
3860.86,0
3860.96,0
3861.06,0
3861.16,0
3861.26,0
3861.36,0
3861.46,0
3861.56,0
3861.66,0
3861.76,0
3861.86,0
3861.96,0
3862.06,0
3862.16,0
3862.26,0
3862.36,0
3862.46,0
3862.56,0
3862.66,0
3862.76,0
3862.86,0
3862.96,0
3863.06,0
3863.16,0
3863.26,0
3863.36,0
3863.46,0
3863.56,0
3863.66,0
3863.76,0
3863.86,0
3863.96,0
3864.06,0
3864.16,0
3864.26,0
3864.36,0
3864.46,0
3864.56,0
3864.66,0
3864.76,0
3864.86,0
3864.96,0
3865.06,0
3865.16,0
3865.26,0
3865.36,0
3865.46,0
3865.56,0
3865.66,0
3865.76,0
3865.86,0
3865.96,0
3866.06,0
3866.16,0
3866.26,0
3866.36,0
3866.46,0
3866.56,0
3866.66,0
3866.76,0
3866.86,0
3866.96,0
3867.06,0
3867.16,0
3867.26,0
3867.36,0
3867.46,0
3867.56,0
3867.66,0
3867.76,0
3867.86,0
3867.96,0
3868.06,0
3868.16,0
3868.26,0
3868.36,0
3868.46,0
3868.56,0
3868.66,0
3868.76,3.63536
3868.86,21.4005
3868.96,39.3171
3869.06,63.8119
3869.16,84.0351
3869.26,104.385
3869.36,124.849
3869.46,145.412
3869.56,166.059
3869.66,186.778
3869.76,207.553
3869.86,228.371
3869.96,249.218
3870.06,272.58
3870.16,293.633
3870.26,314.671
3870.36,335.681
3870.46,356.646
3870.56,377.554
3870.66,398.39
3870.76,419.139
3870.86,439.787
3870.96,460.32
3871.06,427.911
3871.16,445.947
3871.26,463.843
3871.36,481.587
3871.46,499.167
3871.56,516.572
3871.66,533.788
3871.76,550.805
3871.86,567.61
3871.96,584.192
3872.06,705.565
3872.16,724.484
3872.26,743.102
3872.36,761.405
3872.46,779.382
3872.56,797.02
3872.66,814.307
3872.76,831.231
3872.86,847.781
3872.96,863.945
3873.06,883.963
3873.16,899.396
3873.26,914.41
3873.36,928.993
3873.46,943.136
3873.56,956.829
3873.66,970.063
3873.76,982.827
3873.86,995.115
3873.96,1006.92
3874.06,809.594
3874.16,818.187
3874.26,826.375
3874.36,834.153
3874.46,841.515
3874.56,848.457
3874.66,854.973
3874.76,861.06
3874.86,866.713
3874.96,871.928
3875.06,963.791
3875.16,968.55
3875.26,972.817
3875.36,976.59
3875.46,979.864
3875.56,982.64
3875.66,984.913
3875.76,986.684
3875.86,987.95
3875.96,988.711
3876.06,911.934
3876.16,911.702
3876.26,911.005
3876.36,909.842
3876.46,908.213
3876.56,906.121
3876.66,903.567
3876.76,900.551
3876.86,897.078
3876.96,893.148
3877.06,1115.53
3877.16,1109.47
3877.26,1102.84
3877.36,1095.65
3877.46,1087.92
3877.56,1079.63
3877.66,1070.81
3877.76,1061.45
3877.86,1051.56
3877.96,1041.15
3878.06,969.021
3878.16,958.271
3878.26,947.051
3878.36,935.369
3878.46,923.234
3878.56,910.654
3878.66,897.637
3878.76,884.192
3878.86,870.329
3878.96,856.057
3879.06,714.914
3879.16,702.118
3879.26,688.999
3879.36,675.568
3879.46,661.833
3879.56,647.804
3879.66,633.49
3879.76,618.902
3879.86,604.049
3879.96,588.941
3880.06,681.976
3880.16,663.445
3880.26,644.65
3880.36,625.602
3880.46,606.315
3880.56,586.802
3880.66,567.077
3880.76,547.152
3880.86,527.042
3880.96,506.761
3881.06,486.438
3881.16,465.851
3881.26,445.134
3881.36,424.301
3881.46,403.368
3881.56,382.347
3881.66,361.255
3881.76,340.104
3881.86,318.911
3881.96,297.688
3882.06,225.312
3882.16,208.004
3882.26,190.708
3882.36,173.436
3882.46,156.2
3882.56,139.012
3882.66,121.883
3882.76,104.825
3882.86,87.85
3882.96,70.9695
3883.06,60.2644
3883.16,41.7422
3883.26,23.3633
3883.36,5.1405
3883.46,0
3883.56,0
3883.66,0
3883.76,0
3883.86,0
3883.96,0
3884.06,0
3884.16,0
3884.26,0
3884.36,0
3884.46,0
3884.56,0
3884.66,0
3884.76,0
3884.86,0
3884.96,0
3885.06,0
3885.16,0
3885.26,0
3885.36,0
3885.46,0
3885.56,0
3885.66,0
3885.76,0
3885.86,0
3885.96,0
3886.06,0
3886.16,0
3886.26,0
3886.36,0
3886.46,0
3886.56,0
3886.66,0
3886.76,0
3886.86,0
3886.96,0
3887.06,0
3887.16,0
3887.26,0
3887.36,0
3887.46,0
3887.56,0
3887.66,0
3887.76,0
3887.86,0
3887.96,0
3888.06,0
3888.16,0
3888.26,0
3888.36,0
3888.46,0
3888.56,0
3888.66,0
3888.76,0
3888.86,0
3888.96,0
3889.06,0
3889.16,0
3889.26,0
3889.36,0
3889.46,0
3889.56,0
3889.66,0
3889.76,0
3889.86,0
3889.96,0
3890.06,0
3890.16,0
3890.26,0
3890.36,0
3890.46,0
3890.56,0
3890.66,0
3890.76,0
3890.86,0
3890.96,0
3891.06,0
3891.16,0
3891.26,0
3891.36,0
3891.46,0
3891.56,0
3891.66,0
3891.76,0
3891.86,0
3891.96,0
3892.06,0
3892.16,0
3892.26,0
3892.36,0
3892.46,0
3892.56,0
3892.66,0
3892.76,5.15212
3892.86,20.7388
3892.96,36.4584
3893.06,54.9975
3893.16,71.7732
3893.26,88.6544
3893.36,105.629
3893.46,122.687
3893.56,139.815
3893.66,157.002
3893.76,174.236
3893.86,191.505
3893.96,208.797
3894.06,199.53
3894.16,214.801
3894.26,230.06
3894.36,245.299
3894.46,260.506
3894.56,275.671
3894.66,290.784
3894.76,305.834
3894.86,320.81
3894.96,335.704
3895.06,396.636
3895.16,413.267
3895.26,429.769
3895.36,446.131
3895.46,462.342
3895.56,478.39
3895.66,494.266
3895.76,509.957
3895.86,525.453
3895.96,540.744
3896.06,594.46
3896.16,610.341
3896.26,625.969
3896.36,641.333
3896.46,656.423
3896.56,671.229
3896.66,685.74
3896.76,699.946
3896.86,713.838
3896.96,727.407
3897.06,791.768
3897.16,805.552
3897.26,818.96
3897.36,831.983
3897.46,844.613
3897.56,856.842
3897.66,868.66
3897.76,880.06
3897.86,891.033
3897.96,901.573
3898.06,764.698
3898.16,772.793
3898.26,780.508
3898.36,787.835
3898.46,794.771
3898.56,801.311
3898.66,807.451
3898.76,813.185
3898.86,818.511
3898.96,823.424
3899.06,949.369
3899.16,954.046
3899.26,958.239
3899.36,961.946
3899.46,965.164
3899.56,967.892
3899.66,970.126
3899.76,971.866
3899.86,973.11
3899.96,973.857
3900.06,895.538
3900.16,895.311
3900.26,894.628
3900.36,893.488
3900.46,891.893
3900.56,889.843
3900.66,887.34
3900.76,884.385
3900.86,880.982
3900.96,877.131
3901.06,964.342
3901.16,959.109
3901.26,953.392
3901.36,947.195
3901.46,940.523
3901.56,933.379
3901.66,925.768
3901.76,917.697
3901.86,909.17
3901.96,900.193
3902.06,915.233
3902.16,905.105
3902.26,894.535
3902.36,883.53
3902.46,872.097
3902.56,860.245
3902.66,847.982
3902.76,835.316
3902.86,822.255
3902.96,808.81
3903.06,646.566
3903.16,635.026
3903.26,623.197
3903.36,611.085
3903.46,598.699
3903.56,586.049
3903.66,573.141
3903.76,559.986
3903.86,546.592
3903.96,532.968
3904.06,502.343
3904.16,488.743
3904.26,474.949
3904.36,460.969
3904.46,446.814
3904.56,432.492
3904.66,418.015
3904.76,403.392
3904.86,388.633
3904.96,373.748
3905.06,435.173
3905.16,416.849
3905.26,398.409
3905.36,379.866
3905.46,361.234
3905.56,342.524
3905.66,323.75
3905.76,304.925
3905.86,286.06
3905.96,267.171
3906.06,244.283
3906.16,225.684
3906.26,207.098
3906.36,188.538
3906.46,170.017
3906.56,151.547
3906.66,133.14
3906.76,114.81
3906.86,96.5692
3906.96,78.4298
3907.06,57.066
3907.16,40.1561
3907.26,23.3772
3907.36,6.74062
3907.46,0
3907.56,0
3907.66,0
3907.76,0
3907.86,0
3907.96,0
3908.06,0
3908.16,0
3908.26,0
3908.36,0
3908.46,0
3908.56,0
3908.66,0
3908.76,0
3908.86,0
3908.96,0
3909.06,0
3909.16,0
3909.26,0
3909.36,0
3909.46,0
3909.56,0
3909.66,0
3909.76,0
3909.86,0
3909.96,0
3910.06,0
3910.16,0
3910.26,0
3910.36,0
3910.46,0
3910.56,0
3910.66,0
3910.76,0
3910.86,0
3910.96,0
3911.06,0
3911.16,0
3911.26,0
3911.36,0
3911.46,0
3911.56,0
3911.66,0
3911.76,0
3911.86,0
3911.96,0
3912.06,0
3912.16,0
3912.26,0
3912.36,0
3912.46,0
3912.56,0
3912.66,0
3912.76,0
3912.86,0
3912.96,0
3913.06,0
3913.16,0
3913.26,0
3913.36,0
3913.46,0
3913.56,0
3913.66,0
3913.76,0
3913.86,0
3913.96,0
3914.06,0
3914.16,0
3914.26,0
3914.36,0
3914.46,0
3914.56,0
3914.66,0
3914.76,0
3914.86,0
3914.96,0
3915.06,0
3915.16,0
3915.26,0
3915.36,0
3915.46,0
3915.56,0
3915.66,0
3915.76,0
3915.86,0
3915.96,0
3916.06,0
3916.16,0
3916.26,0
3916.36,0
3916.46,0
3916.56,0
3916.66,0
3916.76,6.61321
3916.86,21.2574
3916.96,36.0265
3917.06,61.9961
3917.16,80.2482
3917.26,98.615
3917.36,117.084
3917.46,135.643
3917.56,154.278
3917.66,172.977
3917.76,191.728
3917.86,210.517
3917.96,229.332
3918.06,215.663
3918.16,232.024
3918.26,248.375
3918.36,264.702
3918.46,280.996
3918.56,297.245
3918.66,313.437
3918.76,329.563
3918.86,345.61
3918.96,361.568
3919.06,344.784
3919.16,359.169
3919.26,373.443
3919.36,387.595
3919.46,401.617
3919.56,415.498
3919.66,429.23
3919.76,442.802
3919.86,456.205
3919.96,469.431
3920.06,527.428
3920.16,541.468
3920.26,555.284
3920.36,568.868
3920.46,582.209
3920.56,595.298
3920.66,608.127
3920.76,620.687
3920.86,632.969
3920.96,644.965
3921.06,662.816
3921.16,674.322
3921.26,685.514
3921.36,696.385
3921.46,706.929
3921.56,717.136
3921.66,727.002
3921.76,736.518
3921.86,745.678
3921.96,754.476
3922.06,695.984
3922.16,703.334
3922.26,710.337
3922.36,716.99
3922.46,723.288
3922.56,729.225
3922.66,734.799
3922.76,740.005
3922.86,744.84
3922.96,749.301
3923.06,786.708
3923.16,790.574
3923.26,794.041
3923.36,797.106
3923.46,799.767
